rating,review_title,review_content,Sentiment_Score,Sentiment
5,Terrific purchase,Best phone ever,0.0,Neutral
5,Highly recommended,Nice phone ❤️ I PHONE 14 ❤️,0.16,Positive
5,Fabulous!,Maza A gaya Nice product,0.5,Positive
5,Just wow!,🥰 lovely,0.125,Positive
5,Highly recommended,Very nice product. Amazing 😍,0.16,Positive
5,Super!,Excellent product and camera 💥,0.41666666666666663,Positive
5,Brilliant,Nice product,0.9,Positive
5,Perfect product!,Great product! Made improvements in ultra wide camera compared to iPhone 13,1.0,Positive
5,Awesome,Best iphone till now,1.0,Positive
5,Terrific,Great phone,0.0,Neutral
4,Value-for-money,"The iphone 14 is a good device for day to day works, but the battery this phone has is not sufficient, it lasts long for 1 day on normal usage and on heavy usage it remains for half a day. The camera and the performance is superb but there is a drawback that the display is just of 60 hz which is not that smooth.",0.0,Neutral
4,Value-for-money,"Camera is not markable in low light and night. I am first time user of iphone but no problem during daily routine. Everything is great except the camera, the Samsung S21 FE has better options from a camera perspective.",0.0,Neutral
2,Expected a better product,"Five stars for the iPhone and
Zero star for Flipkart exchange policy.
My exchange phone was in good condition but still during exchange the price was reduced drastically.I was aware of this exchange scam and decided not to give the old phone.",0.2,Positive
5,Excellent,Pam,1.0,Positive
5,Terrific,!!!Enjoy with iphone 14 👍😎✌️ with great camera resolution,0.0,Neutral
5,Perfect product!,This is my First IPhone.. And the experience is super fantastic.. The smoothness of the phone I got is unbelievable. 60hz is so well optimized.. My previous android phone was of 120hz but never felt this smooth.. Also it's so light weight and looks so premium.. Really Loved it❤️,1.0,Positive
5,Just wow!,Amazing phone.,0.125,Positive
4,Very Good,Everything is good except camera.,0.9099999999999999,Positive
5,Wonderful,"What a gadget !!!
Perfect beast.",1.0,Positive
5,Brilliant,Product is excellent..... but it's very hard to survive on single kidney 😔,0.9,Positive
5,Best in the market!,"What a fabulous phone after using 1 month

I know in design it is similar to Iphone 13 but is specs aren't.
There is substantial difference in display, battery, speed as compared to iPhone 13.

Its-
Battery easily lasts more than 1 day in moderate usage.
Camera is fabulous.
Display is excellent.
Handy device.
But heats sometimes while executing smaller tasks.

I have Iphone Xs max. Its was a drastic upgrade from the same in terms of display, battery, speed ie hardware.
But more concerning is ...
READ MORE",1.0,Positive
5,Best in the market!,This is my first iPhone I just love it,1.0,Positive
5,Best in the market!,Best!!!!!,1.0,Positive
5,Terrific,Switched from OnePlus 8t...Liked the smoothness of iPhone.,0.0,Neutral
5,Terrific,Very nice look,0.0,Neutral
5,Excellent,Phone is good and if it is not good still I have to say good bcz I paid big amount for this phone.,1.0,Positive
5,Perfect product!,Wonderful phone. Much more economical and value for money than the pro version.charger not included,1.0,Positive
5,Simply awesome,nice photo but bettery is not good as it show ok ok only better than one plus 9r etc and anytime photo is real u can effect filtered,1.0,Positive
5,Terrific purchase,the phone is beautiful,0.0,Neutral
5,Terrific purchase,Awesome Product Apple Fast delivery,0.0,Neutral
5,Mind-blowing purchase,Nice product,0.0,Neutral
3,Just okay,"Good thing is 5 years of software updates and security updates. If you don’t charge the phone often, this is the good phone to go for.",0.5,Positive
5,Simply awesome,best phone,1.0,Positive
5,Simply awesome,"Waoo so amazing I phone 14 😎😎😎🥰🥰please buy this I phone 14 series flagship 📱
📷 camera 5/5 ⭐️⭐️⭐️⭐️⭐️
Battery 🔋 5/5⭐️⭐️⭐️⭐️⭐️
Design 5/5⭐️⭐️⭐️⭐️⭐️
Display 5/5 ☄️☄️☄️☄️☄️
Value of money 💰 5/5 ⭐️⭐️⭐️⭐️⭐️",1.0,Positive
5,Great product,"Just took moon photo from my mobile ,
I seriously loving Samsung S series",0.8,Positive
3,Nice,Really nice,0.6,Positive
5,Great product,This iPhone Camera is very good👍 and Display is Really good iphone 14 is very Handi . My opinion this iPhone 14 is Valu of Money.,0.8,Positive
5,Brilliant,Appart from the battery 🔋 back I don't have any complaint. This is an excellent choice for any person who want to switch from android to IOS.,0.9,Positive
5,Wonderful,Awesome phone with best camera,1.0,Positive
5,Wonderful,"Battery is good am use for whole day with 4G on my meetings, chatting
The new camera effects are good",1.0,Positive
2,Moderate,Battery percentage dropped 4%in 2 months,0.0,Neutral
5,Terrific purchase,Writing the review after switching from OnePlus 11 to iOS. Camera is superb. Battery is wonderful and it doesn't drain without usage like other phones. Overall satisfied...,0.0,Neutral
5,Just wow!,Using for last 5 months great experience so far.,0.125,Positive
5,Perfect product!,Nice product,1.0,Positive
5,Classy product,"This is one of the finest apple phone which i have purchased

The phone is working smoothly with no battery or heating issue

Also the battery performance is mind blowing giving around more than a day for normal usage..

I am 100% satusfied with the performance of the device in this price .

Thanks a lot flipcart for offering me this iphone in such a good money.",0.1,Positive
5,Classy product,"Received original and genuine product on 16 febuary
Thanks flipkart",0.1,Positive
5,Just wow!,"Very Good product. No battery drain issue on 5G . Even with dual sim . Also support dual 5G .
Sim switching is very very Fast .
Satellite system is also integrated in this phone so you can easily track your phone without internet connection.
Awesome speed of processor.
No 3.5 mm jack .
Wifi 6 is also in this
Direct video call is not possible in this Phone .
Wireless charging heating issue is detected .
Except no heating on regular or full peak brightness use for 5 hr 49 min .
Not too muc...
READ MORE",0.125,Positive
5,Brilliant,Excellent,0.9,Positive
5,Worth every penny,Good,0.3,Positive
5,Classy product,"Nice👍

No 1 Mobile Phone",0.1,Positive
5,Brilliant,"Superb camera 📸
Display good
Performance nice 👍",0.9,Positive
5,Great product,Thank u flipkart..for delivering in top notch condition...😀🤎.,0.8,Positive
5,Super!,Thanks bro for your timely delivery 🚚🚚 and salute for your gentle work,0.41666666666666663,Positive
5,Must buy!,Solid device. Almost went for the s23 before finally getting this. Battery lasts well. The user experience across all apps is much superior than on android. Apple music is a little flimsy though.,0.0,Neutral
5,Worth every penny,Love it camera. Processor iPhone❤️❤️❤️❤️🎶,0.3,Positive
5,Wonderful,Awesome It's just woww but battery is at 87% health from 23 Oct 23 to 22 Apr 24,1.0,Positive
5,Terrific,Beautiful ❤️,0.0,Neutral
5,Excellent,Excellent performance 🥳,1.0,Positive
5,Just wow!,Wonder,0.125,Positive
5,Fabulous!,This phone is literally banger,0.5,Positive
5,Classy product,Nice product,0.1,Positive
5,Excellent,Good product,1.0,Positive
5,Terrific,ALL HAVE IPHONE BUT YOU NEED TO LEARN HOW TO CAPTURE PHOTOS 💯,0.0,Neutral
5,Excellent,Battery life droped 7 percent in 4 months,1.0,Positive
5,Wonderful,Awesome product,1.0,Positive
5,Awesome,Nice camera,1.0,Positive
5,Classy product,Using it from 6 months this is my first iphone. Well satisfied with the performance of device. I am not to much photoholic but camera quality is good. Battery backup is good.,0.1,Positive
5,Mind-blowing purchase,"After using 5 months I'm writing this. And for me, switching from android to ios was hard decision, but now I think it was a good move. It's the best phone I ever used. Camera, display, build quality, features, performance all are extra ordinary. My only complain is - it's battery back up, it's okay okay for me, not up to the mark.",0.0,Neutral
5,Great product,"The iPhone 14 continues Apple's tradition of delivering cutting-edge technology wrapped in a sleek, durable design. Here's a detailed review focusing on its key features, performance, and overall user experience.

Design and Build
Aerospace-grade aluminum frame and Ceramic Shield front.
Similar design to predecessor, with a comfortable and sleek profile.
IP68 water and dust resistance rating.
Display

Super Retina XDR display offering vibrant colors, deep blacks, and high brightness.
High con...
READ MORE",0.8,Positive
5,Brilliant,Excellent features with camera quality,0.9,Positive
5,Terrific,Awesome Phone,0.0,Neutral
5,Awesome,Absolutely love this device contains with all best features .,1.0,Positive
5,Mind-blowing purchase,Awesome camera quality and the colour! Totally happy with this purchase 🥰 thank you!,0.0,Neutral
5,Super!,Thank you,0.41666666666666663,Positive
5,Awesome,Best product at best deal .but exchange is the disaster now service charges also increased very smarty. It's a debatable issue for exchange products evaluation at the time of delivery and need improvement,1.0,Positive
5,Wonderful,Boom boom mobile,1.0,Positive
5,Awesome,"One of the finest iPhones. Thrilled with the purchase. Performance is very good.

Thanks Flipkart for on time delivery.

Keep up the good service.",1.0,Positive
5,Simply awesome,best in best 💜,1.0,Positive
5,Great product,Nice camera but battery drain fast specially on video recording,0.8,Positive
5,Excellent,Just amazing!,1.0,Positive
5,Fabulous!,"Best smart phone under this price range compare to other phones in 2023 if you see overall build quality, performance and Camera with autofocus and video action mode are awesome
50% extra RAM compared to iPhone 13 and other more features. Best time to upgrade to iPhone 14 . I am so happy
See Low light photos are amazing..",0.5,Positive
5,Just wow!,Good,0.125,Positive
5,Excellent,"Very nice product, camera quality is just amazing everything seems too real.
Phone is very fast.",1.0,Positive
5,Great product,"Damn such a great phone. Camera is really good, battery lasts long enough, super smooth even though its just 60 hz XDR display. Videos with action mode on are insanely stable and crisp.The night mode can take some really good shots jn low light conditions .The whole apple environment itself is so seamless. I shifted from android to iPhone and it barely took any time since I had iPad and a mac already. With a just a few clicks the phone was ready to go.",0.8,Positive
