rating,review_title,review_content,Model,Price
4,Wonderful,"Everything lovely
Just for the first time u wont feel much difference b/w pro and non pro model iphones.",iphone,51999
5,Must buy!,Using this Iphone 15 from 1month and it has best Camera,iphone,51999
5,Terrific,Nice Colour,iphone,51999
5,Wonderful,Nice device!,iphone,51999
5,Wonderful,Camera is so good,iphone,51999
4,Wonderful,"Battery is worst!

I am moving from android, so i feel my 20k android phone is better than this iphone. Although i brought this for apple ecosystem!",iphone,51999
5,Excellent,"The phone is pretty awesome! Switching from android to ios. Smooth performance, amazing camera and battery backup so far is great. Worth it!",iphone,51999
5,Does the job,Fully satisfied 👍🏻,iphone,51999
5,Must buy!,"Coming from iphone 12 mini.
Camera is definitely a upgrade over the previous generation.
Design outside remains the same. Pastel colours with matte finish.
The Dynamic Island is what i liked for the notification part.
Processor of previous generation pro models.
Overall a value for money among the 15 models.
Got it a great deal in flipkart clubbing exchange and bank offers.
Delivery was on time.",iphone,51999
5,Super!,v v good,iphone,51999
5,Must buy!,"This mobile is phenomenal, I like the camera most",iphone,51999
5,Fabulous!,Overall same,iphone,51999
5,Excellent,"Upgraded from iPhone 11, The camera quality is awesome
The display quality is great and the dynamic island working perfectly
Happy with Apple and Flipkart",iphone,51999
5,Worth every penny,Good product,iphone,51999
5,Terrific purchase,"Awasome Phone
Awasome Camera
🐼........Rest is History Dudu",iphone,51999
5,Terrific purchase,I order smartphone from Flipkart. This is my 4th phone i order. I have had the best experience every time.,iphone,51999
5,Must buy!,Nice 👌,iphone,51999
5,Simply awesome,"Super
Good Product",iphone,51999
5,Classy product,Camera is just wow. All classes clicks are done at night....phone Performance is awesome.... I'm writing now again for review...it's really maintained its premium image,iphone,51999
5,Excellent,"Only 90fps is need
And best phone of the year goes to this phone",iphone,51999
5,Mind-blowing purchase,good one.,iphone,51999
5,Awesome,Nice just heat issue,iphone,51999
5,Perfect product!,"I bought at 53k for my Father.. He really liked the phone. Best phone at this price range.

Camera : 5/5
Display : 5/5
Battery : 4/5
Performance : 5/5

Only cons is that it still comes with 60Hz display and battery does not last long.",iphone,51999
5,Wonderful,"Pros
48MP Camera With 2x Zoom.
Dynamic Island.
USB-C Port.
Superb Design and Premium Build.

Cons
Only 60Hz Display Refresh Rate.
Slow Charging.
No Action Button.
No Always-on Display.

Rating
Camera - 4.5/5
Battery - 4/5
Performance - 4.5/5
Charging - 4/5
Display - 4/5
Design and Build - 4.5/5
Sound - 4/5
Software - 4.5/5
Value For Money - 4/5
Overall Experience - 4.5/5

Hit Like 👍 Button If This Review Really Helps You.",iphone,51999
5,Perfect product!,awesome camera,iphone,51999
4,Nice product,Good one except the price🥲. If we have old one we can exchange and it would be much more less.,iphone,51999
4,Delightful,"Design n Build Quality is Best in Class.
Performance is amazing.
Camera is Good.",iphone,51999
4,Good choice,Very nice product☺️☺️we loved the phone very much,iphone,51999
3,Nice,"Not giving a fast refresh rate is really a bad idea.
Shame on you apple...with this range of phone this kind of average feature should have been given.",iphone,51999
5,Fabulous!,Overall same,iphone,51999
5,Just wow!,"The best part of camera is cinematic video which is fabulous. Rest of the things are good, but cinematic mode is on next level, higher rate is missing which may hurt phone noise cancellation is on. Also next level. Some small small features which make sweet point to use and make it different from android efforts of making iOS and developing some sweet sweet things are appreciable and if you have MacBook or iPad, ecosystem work, fantastically the best things for this iPhone is much much better...
READ MORE",iphone,51999
5,Fabulous!,"Camera quality are too Great
Display awesome
Battery is average
Design is very nice
Overall very good",iphone,51999
5,Awesome,#NAME?,iphone,51999
5,Great product,Best photo for iPhone 15,iphone,51999
5,Best in the market!,Switched from Redmi 12 5G to Iphone 15 . It feels like I have never used Phone. Totally Worth It and the Feeling of using Iphone is Super Awesome.,iphone,51999
5,Excellent,Amazing one_____😍😘✌️,iphone,51999
5,Classy product,Camera is just wow. All classes clicks are done at night....phone Performance is awesome.... I'm writing now again for review...it's really maintained its premium image,iphone,51999
5,Simply awesome,This is my first iphone ever used loving it already this is worth it 🥰,iphone,51999
5,Terrific purchase,"Switching Android to ios awesome experience,I just love it . And thanks Flipkart for open box delivery option.",iphone,51999
4,Good quality product,Overall performance is best.Good aesthetic and nice color. Only thing worries me that it gets really hot with increase of brightness and during 15 min video call..,iphone,51999
4,Wonderful,"Everything lovely
Just for the first time u wont feel much difference b/w pro and non pro model iphones.",iphone,51999
5,Terrific,"Mind blowing purchase, I received the right item. Thank you Flipkart.
If telling about iPhone its value for money
Great camera and video. 5/5
Display 5/5
Sound and heroics 5/5
Overall good.",iphone,51999
5,Must buy!,"What a phone super performance with light weight.
Please find my details review as follows.
1. Camera - camera is super with very gud quality photo even at night as well.
2. Battery - battery backup is fine and will last for one day long.
3. Performance - iphone 15 performance is super. No lagging and no heating issue.
Cons-
1. Battery could be better at this price range.
2. Face recognition is not good as not always open with face ID",iphone,51999
5,Great product,The best one from apple💙,iphone,51999
5,Must buy!,Very good,iphone,51999
5,Excellent,"Upgraded from iPhone 11, The camera quality is awesome
The display quality is great and the dynamic island working perfectly
Happy with Apple and Flipkart",iphone,51999
5,Perfect product!,First time experiencing I phone. It feels premium and quality is awesome love it ❤️❤️❤️,iphone,51999
5,Fabulous!,"Overall, I'm very happy with the phone. It's a great all-around phone with a powerful processor, a long-lasting battery, and a great camera. I would definitely recommend it to anyone looking for a new phone.",iphone,51999
5,Super!,"Amazing. This is my second iphone after 11 pro.
Used it for 3 days till now. No heating issue. While setting up the device/updating ios/transferring data - it didn't heat at all. Smooth experience. Best buy for 2024.",iphone,51999
5,Terrific purchase,Amazing,iphone,51999
5,Wonderful,Look and design very nice,iphone,51999
5,Awesome,"Amazing phone But
Now days Chapri people Drop apple's brand value.",iphone,51999
5,Awesome,"Pros:
1. Incredibly smart device this year
2. iOS interface
3. Data Privacy
4. Premium build quality
5. Dynamic Island
6. Ecosystem benefits if you own other Apple devices
7. Powerful processor

Cons:
1. 60Hz refresh rate for a flagship (although not very noticeable)
2. No improvements to Siri
3. Expensive
4. Low possibility of repair",iphone,51999
5,Super!,"The product is good, the battery is decent and there are no heating issues as public mentioned before buying this.
Sound quality is amazing and no need speaker
Display and picture quality like theatre experience.
Small screen but lot of wonders",iphone,51999
5,Just wow!,"Bought it from flipkart, as I was getting the best price here!",iphone,51999
5,Super!,"The best in class iphone. Many people may mock iPhone, but everyone have to accept that iPhone has the best in class features and technology. It is obviously not fair to compare iPhone and android because each have its own pros and cons. Seeing the features that iPhone provide at this price point is really of premium level and I am pretty sure you are gonna enjoy using this awesome device.
Speaking about specs, iPhone 15 has the best camera till date, the best display, awesome battery managem...
READ MORE",iphone,51999
5,Best in the market!,super 👌👌👌👌👌,iphone,51999
5,Worth every penny,As Expected 🤣😂🫣,iphone,51999
5,Simply awesome,"It is a really good phone for daily tasks. The cameras are great 48mp photos are very sharp and detailed. You can relay on this phone for 5 years. I have other apple products and the ecosystem is also great. Everything works seamlessly.

For those who are switching from android:
Battery life is good in this phone but compared to my previous phone which had 4500mAh battery I have to charge this phone 2 times in a day almost after limiting the battery to 80%.
Overall it is a great phone the v...
READ MORE",iphone,51999
5,Waste of money!,Heating issue,iphone,51999
5,Terrific purchase,Excellent!!!,iphone,51999
5,Simply awesome,"Awesome.

Camera too good
Display too good
Battery Good
Feels too good",iphone,51999
5,Perfect product!,Very good deal and fastest delivery in next day.,iphone,51999
5,Simply awesome,"Super
Good Product",iphone,51999
5,Brilliant,Loved it 🥰,iphone,51999
5,Perfect product!,Nice,iphone,51999
5,Simply awesome,Amazing Camera and battery,iphone,51999
5,Must buy!,Nice phone,iphone,51999
5,Mind-blowing purchase,My mom gift,iphone,51999
5,Just wow!,Best,iphone,51999
5,Mind-blowing purchase,✨top notch product,iphone,51999
5,Fabulous!,Performance super,iphone,51999
5,Mind-blowing purchase,Nice Overall performance. Loved the inhand feel of the device 😍 Amazing camera quality,iphone,51999
5,Simply awesome,Happy 😊,iphone,51999
5,Fabulous!,Super,iphone,51999
5,Awesome,Loved it. takes good pictures,iphone,51999
5,Worth every penny,"Just wow
Buy it now",iphone,51999
5,Brilliant,Best phone nice camera and performance,iphone,51999
4,Wonderful,I phone is phone nothing but it's a brand that makes the cost. Better should be more improved. And it gives heat.,iphone,51999
4,Good quality product,"A Mixed Bag of Brilliance

The iPhone 15 flaunts an impressive camera setup, capturing moments with exceptional clarity and detail. However, users may encounter heating issues post 80% charge, which could disrupt prolonged usage. Occasionally, screen touch glitches may hamper the otherwise seamless user experience. Despite these setbacks, the iPhone 15 excels in performance and features. The standout Dynamic Island feature enhances productivity and personalization. Overall, the iPhone 15 is a...
READ MORE",iphone,51999
5,Great product,IPhone 15 is as amazing as I heard about. Stylish and performer. Camera and all everything at its best. Loved this phone!!!!,iphone,51999
4,Wonderful,"Actually phone is very good this is my first iPhone i found heating at back panel at normal usage also, it should be fixed asap because giving 80k for premium feel and still not feels worthy after heating, it gains heat very fast and cools down too but due to heat battery drop is very fast .",iphone,51999
5,Fabulous!,Very good product,iphone,51999
5,Terrific purchase,Nice one 🫶,iphone,51999
5,Great product,"Overall Beast Performance 🔥
10/10 Just Go For It 😎👍",iphone,51999
5,Classy product,Everything is good. Battery backup is hardly 6hrs will come while continuously usage. Camera is fantastic. In this iphone 60 hz refreshing rate is equals to 120hz refresh rate in android. Very light weight.,iphone,51999
5,Worth every penny,"Product is good, should have macro lens. Being with premium prices should provide charger adapter and headphones.",iphone,51999
5,Best in the market!,Awesome buy,iphone,51999
5,Excellent,"Am a Android User First Time Switching To IOS Really Its Awesome (iphone 15)
Camera 5/5
Battery 4/5
Design 5/5
Display 5/5
Speaker 5/5",iphone,51999
5,Worth every penny,Android is better than ios,iphone,51999
5,Just wow!,Excellent purchase battery life is good for medium usage but can get you through the whole day on single charge. Am just loving this phone,iphone,51999
5,Perfect product!,"It was on republic sale. I got value for money.
Piece is genuine.
Camera is best with 48 MP primary lens.
Performance is very good.
There are some restrictions otherwise it is very good.",iphone,51999
5,Simply awesome,"The product is very nice just switched from iPhone XR. Was thinking to buy Samsung S24 but happy with this purchase.

The camera is awesome
A single charge will last for a day",iphone,51999
5,Best in the market!,best camera phone 🥰,iphone,51999
5,Awesome,Nice,iphone,51999
5,Worth every penny,Very nice phone im happy very good 👍,iphone,51999
5,Perfect product!,"I can say the 60hz doesn't feel 60hz it is very smooth and may be because of apple
I was too worried about the 60 hz because I was switching from 120hz Android (realme GT master edition) to this one but after using iphone 15 I feel lags in my android 120hz
But I feel camera quality is avg but videography is next level
Love the speaker
Quality of display is just wow
Charging is also quite good and battery backup is also awesome
I am getting 5-6 hr gameplay(free fire+bgmi) from 100% to 25% qui...
READ MORE",iphone,51999
5,Wonderful,Very Best baseline iPhone ever. even if you have a iphone 14 it is still a upgrade. the new frosted glass and rounded edges make it premium feel. camera is just awesome. better than 14 pro camera. battery is just like iphone 14. type c is also a welcome with braided data cabel. just blue colour looks a lot like white.,iphone,51999
5,Great product,Very powerful phone. Camera is extremely good if one can adjust the settings. Battery backup is awesome. Design is handy. Features are cool. Price is reasonable.,iphone,51999
4,Wonderful,"Battery is worst!

I am moving from android, so i feel my 20k android phone is better than this iphone. Although i brought this for apple ecosystem!",iphone,51999
5,Super!,Fantastic,iphone,51999
4,Value-for-money,"Phone is good built lightweight,handy, camera good quality, display great phone is nice if love it's OS and can spend that much",iphone,51999
1,Worst experience ever!,Phn battery was coming Heat when I was putted to charge,iphone,51999
5,Great product,"Very good experience, highly recommended for upgrade",iphone,51999
5,Excellent,Awesome experience. thanks to flipkart,iphone,51999
3,Just okay,"The only thing I like about this phone is the camera quality and that is the reason I bought this phone.
I already have an Android phone which is less than 50% of its price and still is better in every aspect except the camera.
Well! Definitely, iphone 15 has a flagship level chipset but I am not a gamer and a normal user and I find mid rangers and flagship all perform at similar level in daily tasks.
While iphone 15 only has 60hz screen which feels choppy, all other phones have 120-144hz scr...
READ MORE",iphone,51999
5,Highly recommended,"A great phone with quality display 60Hz, average to good battery backup, speaker same as 14, camera is very good in this segment, performance toooo good for this compact sized phone almost never heated much except for charging and bgmi though normal for every phone. Dynamic island animations are great though not a fan of it still better than notch. And design is amazing very premium.",iphone,51999
4,Wonderful,Not justifying the price .. bit disappointed about the display (refresh rate should be high).. no differences between 12 and 15 except brightness .. those who willing to upgrade plz be ok with your 13 .. there is very low difference in day to day life use..but the Dynamic Island is awesome it is way better than expected..,iphone,51999
5,Classy product,Smooth 🔥,iphone,51999
5,Excellent,Having a great time,iphone,51999
5,Classy product,"High quality camera

The iPhone 15 has a new 48-megapixel main camera. The new camera sensor is larger than the one in the iPhone 14, and it has better low-light performance. The iPhone 15 also has a new 12-megapixel ultrawide camera and a new 12-megapixel telephoto camera.",iphone,51999
4,Very Good,"AFTER ONE WEEK OVERALL PERFOMANCE IS GOOD BUT FEW APPLE MUST IMPROVE 1. Design very Round on Corner gives a feel of baby Toy, 2. Some thing must improve in iOS 17 its very Classic in this mordern era like Auto Rotate not possible on photos you will have to go home select rotate lock etc.",iphone,51999
4,Pretty good,Nice,iphone,51999
5,Super!,Loving it!!! Delivery was quick .,iphone,51999
3,Does the job,Device is getting too hot. It's looking like you have the burning stick.,iphone,51999
5,Terrific purchase,"Awasome Phone
Awasome Camera
🐼........Rest is History Dudu",iphone,51999
5,Terrific,Good stuff.. bss thora battery cazual hai 💀,iphone,51999
5,Classy product,Good mobile but charging is getting down fasttt,iphone,51999
5,Worth every penny,All are good 😊,iphone,51999
5,Must buy!,nice one,iphone,51999
5,Highly recommended,Looking Like Monster 🤍💙,iphone,51999
5,Super!,Awesome I switched from Android it's great feeling just go for it 🥰🥰🥰,iphone,51999
5,Simply awesome,Very genuine product. Camera is outstanding as well as performance,iphone,51999
5,Best in the market!,Very good product,iphone,51999
5,Super!,Superb phone ❤️ I am using last 5 year of iPhone,iphone,51999
5,Mind-blowing purchase,Good camera,iphone,51999
5,Perfect product!,The colour blue is so good and the battery life is so long as compared to 14 the camera is much better than 14series best phone I experienced very good,iphone,51999
5,Great product,Awesome performance and Pictures,iphone,51999
5,Classy product,Good,iphone,51999
5,Brilliant,I just loved it 😍Thank you so much ❤️,iphone,51999
5,Great product,Just wowwww ❤️,iphone,51999
5,Mind-blowing purchase,Best deal,iphone,51999
5,Great product,"I have recently switched from Android to ios, it does feel very strange at the beginning but now I am getting habitual to the ios
It is really very nice and feels premium. The camera is also very nice. I am fully satisfied with this purchase.",iphone,51999
5,Fabulous!,Verrrry good product,iphone,51999
5,Mind-blowing purchase,"This is adorable
Most important C type charger cable
I am happy with iPhones 15 series ⭐️⭐️⭐️⭐️⭐️",iphone,51999
5,Perfect product!,Best phone,iphone,51999
5,Must buy!,"I am very happy to buy it because its camera is very good and its performance is also very good, its features are also very good and will never make you bored. 😍",iphone,51999
5,Just wow!,"Bought 256gb green variant 😍,
new to ios
IOS is very fluid and smooth
Design is awesome, i took green its looking better in hand than other colours and dynmaic island adds to it.
No heatings issues
Perfromance is good
Charges faster than pixel
Camera and Video recording is very good

Coming from pixel 7a where pixel is one of worst device out there having bad charging, worst battery backup even heats up in normal usage in our country.",iphone,51999
5,Great product,Excellent phone,iphone,51999
5,Super!,Very nice phone,iphone,51999
5,Highly recommended,Genuine product. Thank you flipkart,iphone,51999
5,Best in the market!,Ok,iphone,51999
5,Just wow!,"The iPhone 15 features a 48-megapixel main camera sensor
It is powered by the A16 Bionic SoC
The iPhone 15 now comes with Dynamic I",iphone,51999
5,Mind-blowing purchase,Best Iphone,iphone,51999
5,Simply awesome,I loved,iphone,51999
5,Highly recommended,Nice product but battery issues please solow,iphone,51999
5,Fabulous!,Best deal,iphone,51999
5,Must buy!,"Good display, improved display brightness, awesome camera",iphone,51999
5,Simply awesome,Great product:),iphone,51999
5,Awesome,Nice Product,iphone,51999
5,Awesome,U all know about iPhone 15 so am very impressed with blue colour damn beautiful ❤️,iphone,51999
5,Must buy!,Good,iphone,51999
5,Terrific purchase,"Awesome phone, thanks to Flipkart for quick delivery. This is my 1st iOS experience so very excited .",iphone,51999
5,Perfect product!,"Great phone!
Thank you flipkart.",iphone,51999
5,Simply awesome,for me its 10 out of 10✨,iphone,51999
5,Excellent,Beautiful phone,iphone,51999
5,Simply awesome,Very Fabulous,iphone,51999
5,Simply awesome,Very good product,iphone,51999
5,Must buy!,Super experience😘😘,iphone,51999
5,Fabulous!,Awesome...,iphone,51999
5,Perfect product!,Amazing camera but battery perform not good,iphone,51999
5,Worth every penny,Upgraded from iPhone 12 to 15 every thing is nice but little bit heating issues is coming while charging the phone I requesting apple to kindly resolve this issue in next update.,iphone,51999
5,Simply awesome,"Body gets heated up. Apart from that, all good! Type C charger is a good relief! And amazing delivery by FlipKart too!",iphone,51999
5,Brilliant,NICE,iphone,51999
5,Terrific purchase,Nice product but battery 🔋 quality Bad,iphone,51999
5,Just wow!,Awesome Gaming and Photography Experience,iphone,51999
5,Highly recommended,It's an awesome experience but if ur a vlogger u need and android must but other wise it's a great iphone till date👍,iphone,51999
5,Terrific,Nice prod,iphone,51999
5,Worth every penny,Most useful device,iphone,51999
5,Super!,Nice product,iphone,51999
5,Highly recommended,Excellent phone battery bakeup is also good,iphone,51999
5,Must buy!,Wonderful 👌🏻,iphone,51999
5,Awesome,Very good handset once you purchase not change the Apple brand. 💯 original apple brand and authorised for Flipkart seller.,iphone,51999
5,Perfect product!,Osm product,iphone,51999
5,Worth every penny,All good in this n camera superb,iphone,51999
5,Brilliant,Amazing product .camera quality is decent Sound quality is amazing Display quality is superb.battery quality good overall very good.,iphone,51999
5,Must buy!,Night mode is so smooth,iphone,51999
5,Best in the market!,Awesome Phone with awesome camera. Updated from iphone 13 to 15 I love this.,iphone,51999
5,Worth every penny,"As always fast delivery by flipkart,Stunning design, powerful performance, and exceptional camera quality define the iPhone 15. With its sleek build, vibrant display, and lightning-fast chip, it's a flagship smartphone that delivers on all fronts. Capture breathtaking photos, enjoy seamless multitasking, and experience all-day battery life. The iPhone 15 is a premium choice for those who demand the best.

Go for it without any thinking if you are trying for premium segment.",iphone,51999
5,Brilliant,Over all good after 20 days use I like it,iphone,51999
5,Wonderful,Awesome Product Just Love It,iphone,51999
5,Best in the market!,Very good,iphone,51999
5,Fabulous!,Bery bery good,iphone,51999
5,Highly recommended,Nice,iphone,51999
5,Brilliant,Brilliant,iphone,51999
5,Must buy!,Awsm,iphone,51999
5,Wonderful,Nice phone,iphone,51999
5,Great product,Osm,iphone,51999
5,Fabulous!,Loved it,iphone,51999
5,Terrific,Amazing camera pic 😍,iphone,51999
5,Worth every penny,Amazing camera quality,iphone,51999
5,Must buy!,Nice,iphone,51999
5,Simply awesome,Best quality,iphone,51999
5,Great product,Best,iphone,51999
5,Brilliant,"Greatest Phone ever.
Apple rocks.",iphone,51999
5,Simply awesome,Nice product,iphone,51999
5,Perfect product!,Mobile I got from Flipkart is really original and genuine,iphone,51999
5,Mind-blowing purchase,I have used this 1st time and never had an iPhone before this one and it's amazing just loved it...,iphone,51999
5,Highly recommended,good 📱,iphone,51999
5,Just wow!,Nice camera and battery also.,iphone,51999
5,Highly recommended,Camera Quality 👌💯👌,iphone,51999
5,Terrific,"1. It is the best phone and worth every rupee in terms of its user interface, unique eco system, siri and some other options which can be copied by other manufacturers but cant replicate (if incase a person thinks iphones are bit overpriced - they are pricing for their unique features)
2. In terms of camera, display, performance and in every other aspect it gives best output.
3. In terms of this iPhone 15 series, the upgrade in this series is of leaps and bounds compared to other upgrades ...
READ MORE",iphone,51999
5,Brilliant,"This is my first mobile from apple. Powerfull performance, very good camera..next level display.. 5 out of 5",iphone,51999
5,Terrific purchase,Best Camera,iphone,51999
5,Worth every penny,Just wow,iphone,51999
5,Wonderful,Phone is super duper very nice hasome wonderfull miracle,iphone,51999
5,Really Nice,Best phone,iphone,51999
5,Super!,Superb Performance ✨,iphone,51999
5,Wonderful,"The innovative new design features back glass that has color infused throughout the material. A custom dual ion-exchange process for the glass, and an aerospace-grade aluminum enclosure, help make iPhone 15 incredibly durable. Dependably durable.",iphone,51999
5,Just wow!,Money worth it,iphone,51999
5,Excellent,Good Performance.,iphone,51999
5,Brilliant,"BEST DEVICE IN THIS SEGMENT
Totally all-rounder device,GAMING CAMERA ETC
JUSSTTTTT AWESOME 💕",iphone,51999
5,Excellent,The Experience with new features is Amazing . Definately iphone 15 is better than 13 or 14 .,iphone,51999
5,Terrific,Good photo sutu,iphone,51999
5,Great product,"Long time android user. Thought of giving iOS a try.
And now I understand why apple is apple. The highlight is the interaction between the hardware and the software.
Android feels clunky in front of iOS. (Have used all Android skins and currently on s24+)",iphone,51999
5,Great product,Worth upgrading,iphone,51999
4,Delightful,Superb items,iphone,51999
5,Great product,It can be more better if display refresh rate has 120hz,iphone,51999
5,Just wow!,Honest review after using it for a month! Best phone of apple so far camera battery performance are on top notch!,iphone,51999
5,Fabulous!,Pwoli item,iphone,51999
5,Very Good,Good camera and battery but ios is still far behind than Android in terms of ease.,iphone,51999
3,Good,Over heating problem,iphone,51999
5,Highly recommended,This phone has comfy feel,iphone,51999
5,Terrific purchase,amazing product,iphone,51999
5,Mind-blowing purchase,Nice phone iam happy,iphone,51999
5,Awesome,EXCELLENT PHONE,iphone,51999
4,Good choice,"All over i find it good except the heating issues, of course its type C but when you charge it with other cable it will heat like hell, and if you take it out in noon time and take photos ,it will heat else there were no performance or body shading issues ,the in hand feeling is awesome",iphone,51999
5,Worth every penny,Good,iphone,51999
5,Awesome,"It is very fast, buttery touch interaction and intuitive software. Great phone again from Apple.",iphone,51999
5,Excellent,Best product...,iphone,51999
5,Must buy!,"Excellent product
Safe Secure Reliable",iphone,51999
5,Just wow!,op most value for money product,iphone,51999
5,Great product,Good,iphone,51999
1,Not recommended at all,Heating issue,iphone,51999
5,Great product,Amazing,iphone,51999
5,Must buy!,Very good camera quality and performance,iphone,51999
5,Wonderful,very nice 15,iphone,51999
5,Perfect iPhone now to buy,"iPhone is always the best in every quality category. Earlier, there were battery backup issues, but I am getting more than a day of battery backup. The island display in the basic model is really exciting, which was earlier in the Pro model only. I recommend you guys to go for it without any thought, if you don't require a high refresh rate display.",iphone,51999
5,Terrific purchase,Excellent phone,iphone,51999
5,Just wow!,Product was genuine and great.,iphone,51999
5,Wonderful,Iam happy,iphone,51999
5,Excellent,My first iphone switch and i love it!!!,iphone,51999
5,Brilliant,Nice phone 📱,iphone,51999
5,Simply awesome,I'm just telling about this phone this phone is really a dynamic change in iPhones history... And it's really great device👏👏,iphone,51999
5,Awesome,The best mobile in India,iphone,51999
5,Brilliant,Best price,iphone,51999
5,Super!,Premium look and quality with excellent performance,iphone,51999
5,Perfect product!,Superb phone on best deal,iphone,51999
5,Super!,Awesome phone,iphone,51999
4,Wonderful,"Its good but its bad in battery condition and its has heating issue.
This mobile is not for heavy mobile user like
This is ok for professional person.
This is for avarage mobile user

Who have this mindset (brand and society remarks are important )
So go for 🍎
Otherwise there are lot of mobiles available with adavance thecnology and with comfortable and better user interface",iphone,51999
5,Brilliant,Battery life is unbelievable,iphone,51999
5,Perfect product!,Nice phone😍,iphone,51999
5,Awesome,Nice products,iphone,51999
5,Terrific purchase,Wonderful,iphone,51999
5,Mind-blowing purchase,Nice product I'm really like,iphone,51999
5,Awesome,"Got it in republic day sale however price has been slashed after that, you feel bad if you have already paid extra for it.

Offers for Flipkart Axis bank card was discontinued that time.
I own s23 ultra as well the handy feel of iPhone is non comparable.",iphone,51999
5,Super!,This phone is 🤩🤩wow,iphone,51999
5,Best in the market!,This is nice product,iphone,51999
5,Classy product,Gud phone,iphone,51999
5,Best in the market!,The camera is so beautiful and it takes good pics in portrait mode here are some sample pics,iphone,51999
5,Great product,Camera is awesome display and sound quality is amazing,iphone,51999
5,Great product,Nice phone speakers display and camera quality amazing,iphone,51999
5,Simply awesome,"I upgraded because of the band that is 5G and a better camera , look wise it is good and weight is comfortable to carry. Dynamic Island if catchy to eye. It keeps the Apple standard, gels well with Apple ecosystem like AirPods , iwatch, mac . Though a little pricey at this point but one may wait for or some sort of discount offers.",iphone,51999
5,Just wow!,Most value for money iPhone ever.,iphone,51999
5,Worth every penny,Just go for it.Amazing one.Beautiful camera with super fast processor,iphone,51999
5,Super!,Amazing phone just no words to say...just one complaint that some features are easy on Android but in ios its takes more time to do it...,iphone,51999
5,Mind-blowing purchase,Decent phone but battery could be better.,iphone,51999
5,Great product,"Great phone , worth the money",iphone,51999
5,Fabulous!,"I was sceptical at first about moving form an android to ios. I was confused between s23 and ip15 but i bought this phone and i must say i am very happy about it. I have not faced any issues in this device since I have been using it, no heating while gaming, charges quickly, and believe me if you have been using 60hz panel before this you will not have any problems but coming from a 120hz panel you might need some time adjusting to it. All in all this has got to be the best phone under 70k ca...
READ MORE",iphone,51999
5,Highly recommended,Loved it,iphone,51999
5,Classy product,Awesome pictures,iphone,51999
4,Nice product,"Phone is good. Good battery backup , upgraded camera.
But I feel refresh rate should be 90hz atleast.",iphone,51999
